,GoodCustomer,Gender,ForeignWorker,Single,Age,LoanDuration,PurposeOfLoan,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,CheckingAccountBalance_geq_0,CheckingAccountBalance_geq_200,SavingsAccountBalance_geq_100,SavingsAccountBalance_geq_500,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,YearsAtCurrentJob_lt_1,YearsAtCurrentJob_geq_4,JobClassIsSkilled
2397,-1,Male,0,1,44,36,Furniture,6717,2,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2398,1,Male,0,1,24,17,NewCar,836,4,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
2399,1,Male,0,1,47,15,Repairs,1468,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2400,-1,Female,0,1,29,16,Electronics,2984,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2401,1,Female,0,1,28,22,Furniture,3185,3,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2402,1,Male,0,1,44,22,Furniture,2937,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2403,0,Male,0,1,28,30,Electronics,3613,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2404,1,Male,0,1,30,34,Furniture,3251,4,4,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
2405,0,Male,0,1,31,22,NewCar,4425,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2406,0,Male,0,1,42,38,NewCar,5959,4,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2407,-1,Female,0,1,32,15,UsedCar,4622,3,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2408,1,Male,0,0,39,11,Electronics,250,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2409,0,Male,0,1,41,36,Business,6766,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2410,1,Male,0,1,46,8,NewCar,250,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
2411,-1,Male,0,1,33,11,NewCar,4314,2,4,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
2412,1,Male,0,0,40,30,Electronics,3849,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2413,0,Male,0,1,30,25,Electronics,5078,3,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
2414,1,Female,0,0,38,34,Furniture,4641,4,4,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2415,-1,Female,0,0,19,51,Electronics,6386,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2416,0,Male,0,0,41,35,Repairs,5661,2,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2417,0,Female,0,0,44,7,Electronics,2227,1,4,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
2418,1,Male,0,1,47,28,Business,9788,1,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
2419,-1,Male,0,1,40,27,NewCar,7164,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2420,0,Male,0,1,39,20,Electronics,2399,3,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2421,0,Male,0,1,56,38,UsedCar,3202,4,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2422,0,Male,0,0,64,19,UsedCar,6977,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2423,0,Male,0,1,23,15,Education,2296,2,3,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2424,0,Male,0,0,30,38,NewCar,5833,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2425,1,Male,0,0,26,29,Electronics,3145,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2426,1,Male,0,1,25,4,UsedCar,4317,4,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2427,-1,Male,0,0,38,44,Electronics,3163,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2428,0,Female,0,0,19,7,NewCar,821,4,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2429,-1,Male,0,1,28,34,UsedCar,5023,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2430,0,Female,0,1,33,30,Furniture,2514,4,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2431,1,Female,0,0,50,10,Furniture,1140,1,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2432,0,Female,0,1,19,26,Furniture,6000,2,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2433,1,Male,0,1,37,32,UsedCar,4025,1,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2434,1,Female,0,1,19,24,NewCar,2509,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2435,-1,Male,0,1,26,22,Furniture,4391,4,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2436,0,Male,0,0,55,16,NewCar,1981,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2437,0,Male,0,1,28,11,NewCar,2612,4,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2438,0,Male,0,1,25,6,Business,2128,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2439,1,Female,0,0,36,20,UsedCar,3300,4,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
2440,1,Male,0,1,40,25,NewCar,7019,4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2441,1,Female,0,0,31,4,Furniture,3277,4,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
2442,1,Male,0,1,27,27,Electronics,5728,2,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2443,-1,Female,0,0,21,9,Electronics,1284,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
2444,1,Male,0,1,53,9,Retraining,5931,2,4,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2445,1,Male,0,1,35,22,Furniture,3536,4,3,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2446,1,Male,0,1,28,15,NewCar,250,4,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2447,0,Male,0,1,44,15,Furniture,316,2,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
2448,1,Male,0,0,29,26,NewCar,4188,2,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2449,-1,Male,0,1,47,24,Furniture,250,4,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2450,1,Male,0,1,45,19,Electronics,2302,4,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2451,0,Male,0,0,30,25,UsedCar,5546,3,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2452,1,Male,0,1,47,16,Electronics,2774,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2453,-1,Male,0,0,49,21,NewCar,3769,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2454,-1,Male,0,1,47,34,Furniture,5434,2,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2455,-1,Female,0,0,37,22,Furniture,3915,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2456,0,Male,0,0,29,20,Furniture,6483,3,1,2,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2457,1,Male,0,1,65,4,Furniture,250,2,2,2,2,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
2458,0,Male,0,1,38,12,Furniture,396,4,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2459,1,Female,0,0,19,12,NewCar,3229,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2460,-1,Female,0,0,30,29,NewCar,5452,2,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2461,1,Male,0,1,40,32,Electronics,5335,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2462,-1,Male,0,0,25,32,NewCar,3830,4,3,2,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1
2463,0,Male,0,0,40,38,Repairs,7197,4,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2464,1,Male,0,1,31,20,NewCar,3535,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2465,-1,Male,0,0,19,4,Electronics,1690,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2466,1,Male,0,1,27,24,Electronics,773,4,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2467,0,Male,0,1,19,36,NewCar,7535,3,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2468,0,Male,0,1,40,37,Furniture,3943,4,4,4,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2469,1,Male,0,0,32,13,Furniture,7538,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2470,1,Male,0,1,51,27,Furniture,4176,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2471,-1,Male,0,1,19,8,NewCar,3129,4,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
2472,1,Male,0,1,39,4,NewCar,4566,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2473,1,Male,0,0,34,24,NewCar,400,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2474,1,Male,0,0,43,33,NewCar,3942,4,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2475,0,Male,0,0,33,10,NewCar,3516,2,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
2476,0,Male,0,1,22,4,Furniture,250,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2477,1,Male,0,1,49,4,Business,250,4,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2478,1,Male,0,1,40,36,Retraining,5056,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2479,1,Female,0,0,39,14,Furniture,5032,1,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2480,0,Male,0,1,32,26,Electronics,2526,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2481,1,Male,0,0,35,24,Retraining,1236,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2482,1,Male,0,1,45,4,Electronics,250,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2483,-1,Male,0,0,53,25,NewCar,4164,3,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2484,-1,Male,0,0,19,16,NewCar,7401,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
2485,0,Male,0,0,27,15,Electronics,1008,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2486,0,Male,0,0,28,14,NewCar,8009,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2487,1,Female,0,0,44,20,Business,4129,1,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
2488,-1,Male,0,0,38,34,Furniture,6494,4,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2489,1,Male,0,1,20,5,Education,1549,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2490,0,Male,0,1,36,31,NewCar,3774,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2491,1,Male,0,1,32,20,NewCar,582,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2492,-1,Female,0,0,19,9,Electronics,250,2,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2493,0,Male,0,0,38,4,UsedCar,250,3,3,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2494,0,Female,0,0,25,23,NewCar,3463,3,4,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2495,-1,Male,0,0,22,30,Furniture,6945,4,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2496,1,Male,0,1,35,40,Furniture,5741,4,2,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2497,1,Male,0,1,27,21,Furniture,6691,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2498,0,Male,0,1,30,23,Furniture,5432,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2499,-1,Male,0,0,40,29,Furniture,5159,3,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2500,1,Male,0,1,34,12,NewCar,1975,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2501,1,Male,0,0,22,19,Furniture,250,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2502,1,Male,0,1,55,20,NewCar,747,4,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
2503,0,Male,0,1,34,46,Business,5577,2,3,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
2504,1,Male,0,1,43,24,Furniture,3369,2,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2505,0,Male,0,0,33,35,Furniture,5737,3,4,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
2506,1,Male,0,0,43,4,Electronics,250,4,2,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
2507,-1,Male,0,1,50,46,NewCar,8442,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2508,1,Male,0,1,35,18,NewCar,1785,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2509,0,Male,0,1,32,35,NewCar,6557,4,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2510,1,Male,0,1,27,40,UsedCar,8307,4,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
2511,0,Female,0,0,19,27,Furniture,995,2,2,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
2512,0,Male,0,1,61,25,Electronics,5938,4,3,1,2,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1
2513,0,Male,0,1,37,15,Electronics,250,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2514,1,Male,0,1,48,8,UsedCar,1798,4,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2515,1,Male,0,1,34,15,Electronics,1919,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2516,0,Female,0,0,27,23,Electronics,1837,2,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1
2517,0,Male,0,1,22,45,Repairs,8174,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2518,1,Male,0,0,38,21,Furniture,250,4,4,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2519,1,Male,0,0,31,26,NewCar,4291,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2520,1,Female,0,0,34,17,Electronics,4616,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2521,-1,Female,0,1,37,31,Furniture,4318,1,4,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2522,0,Female,0,0,48,4,Furniture,412,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2523,0,Female,0,1,55,34,Furniture,6063,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2524,-1,Female,0,0,36,19,UsedCar,3375,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
2525,1,Male,0,1,47,8,NewCar,2375,2,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2526,1,Female,0,0,39,20,UsedCar,6510,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2527,0,Male,0,1,24,18,NewCar,1664,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2528,0,Female,0,0,35,23,Furniture,3335,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2529,-1,Male,0,0,35,4,NewCar,250,2,3,2,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
2530,0,Male,0,1,32,22,NewCar,2978,4,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2531,-1,Male,0,1,54,27,NewCar,3629,4,4,2,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
2532,1,Male,0,1,64,23,NewCar,2743,2,4,4,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2533,1,Male,0,1,19,27,Furniture,7936,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2534,0,Male,0,1,40,18,Furniture,1992,4,4,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2535,0,Male,0,1,19,39,Furniture,5431,2,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2536,0,Male,0,1,21,25,Furniture,2157,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
2537,0,Male,0,1,20,24,Electronics,6542,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2538,1,Male,0,1,59,20,Furniture,5717,2,2,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
2539,-1,Male,0,1,23,27,UsedCar,5593,4,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2540,0,Male,0,1,36,39,Electronics,11682,2,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2541,1,Male,0,1,22,16,Furniture,915,4,4,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2542,0,Male,0,1,47,4,Electronics,310,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2543,0,Male,0,1,35,34,Furniture,3870,4,4,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
2544,0,Male,0,1,35,13,Electronics,250,2,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2545,1,Male,0,1,35,4,Electronics,3810,2,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2546,0,Male,0,0,50,4,Business,696,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2547,-1,Female,0,0,19,23,Furniture,6780,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
2548,0,Male,0,0,23,20,Business,2935,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2549,1,Male,0,0,34,15,Furniture,958,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2550,1,Male,0,1,36,9,UsedCar,250,4,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
2551,1,Male,0,0,33,11,Furniture,1206,2,4,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2552,0,Female,0,0,32,37,Electronics,4257,2,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2553,1,Male,0,1,34,21,Electronics,3137,4,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2554,1,Female,0,0,33,26,Furniture,5953,2,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2555,1,Male,0,0,31,11,Furniture,250,3,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2556,1,Male,0,1,30,12,UsedCar,2280,2,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
2557,1,Male,0,1,48,24,UsedCar,1986,4,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
2558,1,Male,0,1,33,17,Furniture,3334,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2559,0,Male,0,1,49,40,NewCar,5388,2,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2560,0,Male,0,1,62,10,NewCar,250,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2561,1,Male,0,0,19,10,NewCar,866,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2562,0,Male,0,0,28,28,NewCar,4198,1,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2563,1,Male,0,1,45,14,NewCar,1088,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2564,0,Male,0,0,23,4,NewCar,250,4,4,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2565,1,Female,0,0,35,26,NewCar,4144,4,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
2566,-1,Male,0,0,19,31,UsedCar,5290,4,3,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2567,1,Female,0,0,37,25,NewCar,4635,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2568,0,Male,0,1,39,25,NewCar,934,2,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
2569,1,Male,0,1,44,28,UsedCar,6548,3,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
2570,-1,Female,0,0,26,38,Education,5498,2,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2571,1,Female,0,0,45,4,Furniture,2600,4,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2572,-1,Female,0,0,20,13,UsedCar,2789,2,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
2573,1,Male,0,0,24,19,Education,2325,4,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2574,0,Male,0,1,29,26,Retraining,250,4,2,1,2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2575,1,Male,0,1,43,4,Furniture,3468,2,3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2576,1,Male,0,1,46,25,NewCar,620,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2577,1,Female,0,0,20,29,Electronics,4543,1,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
2578,1,Male,0,1,54,35,UsedCar,4479,2,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2579,0,Male,0,1,41,34,Furniture,6720,2,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2580,0,Male,0,1,40,21,Furniture,939,2,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2581,0,Male,0,1,29,50,Furniture,7561,2,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1
2582,0,Male,0,1,34,25,Furniture,8675,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2583,0,Male,0,0,28,19,NewCar,2672,4,1,2,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
2584,0,Female,0,0,46,23,UsedCar,7217,1,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2585,0,Male,0,1,45,15,Furniture,1233,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2586,1,Male,0,1,38,30,Furniture,5461,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2587,1,Male,0,0,28,4,Electronics,3180,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2588,-1,Male,0,1,43,21,NewCar,1360,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2589,0,Female,0,1,31,21,Furniture,566,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2590,0,Male,0,1,32,32,Retraining,3845,2,4,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2591,0,Male,0,1,28,10,Furniture,2737,1,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2592,1,Male,0,1,37,18,Business,3646,2,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
2593,1,Male,0,1,33,29,Electronics,1983,4,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2594,1,Female,0,1,41,22,NewCar,5239,4,3,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2595,1,Female,0,0,29,29,Business,1942,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2596,1,Female,0,1,21,26,Furniture,5849,1,2,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2597,0,Female,0,0,19,40,Furniture,9884,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
