GoodCustomer,Gender,ForeignWorker,Single,Age,LoanDuration,PurposeOfLoan,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,CheckingAccountBalance_geq_0,CheckingAccountBalance_geq_200,SavingsAccountBalance_geq_100,SavingsAccountBalance_geq_500,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,YearsAtCurrentJob_lt_1,YearsAtCurrentJob_geq_4,JobClassIsSkilled
1,Male,0,1,37,6,Electronics,2503,2,4,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,Male,0,0,64,5,Other,1835,2,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
-1,Male,0,1,64,24,Electronics,11938,4,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,62,12,Other,11760,4,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0
1,Male,0,1,63,36,HomeAppliances,1024,4,3,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,37,21,Furniture,1239,1,4,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,1,0,56,33,Other,1882,4,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,53,6,Retraining,1995,4,4,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,Male,0,1,30,18,UsedCar,3485,1,1,3,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1
1,Female,0,1,35,9,Electronics,1963,4,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,60,21,Electronics,5179,4,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
1,Male,0,1,26,12,NewCar,3617,4,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1
1,Male,0,0,19,12,NewCar,2058,4,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1,Female,1,0,61,6,UsedCar,5951,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0
1,Female,0,1,51,26,Furniture,1503,1,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-1,Male,1,0,31,27,Electronics,1442,4,3,3,2,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1
1,Female,0,0,39,18,NewCar,5248,2,2,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1
1,Male,0,1,34,6,NewCar,1381,4,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Female,0,0,21,48,Electronics,2603,4,3,2,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1
-1,Male,0,0,59,72,UsedCar,1552,1,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1,Male,0,0,40,54,Electronics,1898,4,4,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1
1,Male,1,1,25,12,Furniture,2145,4,4,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,1,64,60,NewCar,3059,4,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,24,36,UsedCar,3108,4,3,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
-1,Male,0,1,26,39,Electronics,7228,4,4,1,2,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
-1,Male,1,1,46,6,Electronics,10144,2,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,27,15,Other,3527,4,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
-1,Male,0,1,62,5,Furniture,3051,1,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,1,24,39,Electronics,1928,4,2,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,33,18,Retraining,1442,4,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Male,1,1,20,6,UsedCar,1898,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1
1,Male,0,1,38,24,Business,2171,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
-1,Male,0,0,46,47,NewCar,1860,4,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
1,Male,0,0,63,54,HomeAppliances,1295,2,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,1,0,46,18,NewCar,1038,4,4,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1
1,Female,0,1,63,21,Other,1908,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,1,1,58,12,HomeAppliances,3857,1,4,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
-1,Male,1,0,54,30,Furniture,3447,3,4,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
1,Female,1,0,31,10,Other,7824,2,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1,Male,0,0,33,18,Business,1795,1,1,3,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1
-1,Male,1,1,40,33,Repairs,2325,4,4,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,Male,0,1,20,47,Other,866,3,4,3,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1
1,Male,0,0,61,13,Furniture,3857,4,4,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Female,1,0,53,18,Repairs,6289,4,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,Male,1,0,30,6,Electronics,2397,4,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,Female,0,0,21,15,Furniture,3062,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1,Male,1,1,20,20,NewCar,2302,1,2,3,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
1,Female,0,1,44,24,UsedCar,4795,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,1,1,67,21,Furniture,2348,4,2,3,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,26,24,Electronics,1842,3,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Female,1,0,50,14,Electronics,3244,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,62,12,Other,1154,4,3,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,1,28,10,Electronics,3123,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1
1,Male,0,1,24,28,NewCar,2728,1,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1,Male,0,1,68,6,Retraining,1936,4,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
1,Female,0,0,45,21,Electronics,1278,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,59,40,NewCar,3577,4,4,1,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
1,Female,0,0,27,72,NewCar,4611,3,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,1,27,12,Retraining,3380,2,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
-1,Female,1,0,36,48,Other,2397,4,4,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
1,Male,0,1,32,7,NewCar,1038,2,2,1,2,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1
1,Female,0,1,59,11,Business,1225,4,4,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,24,21,NewCar,3758,2,3,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1,Male,0,0,31,33,Other,2622,1,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
-1,Male,0,1,31,12,Furniture,5951,4,4,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,Male,0,1,27,22,NewCar,939,4,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Male,0,1,20,4,UsedCar,1346,2,4,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1,Male,0,0,56,16,NewCar,1503,4,4,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1
1,Female,0,0,31,42,Electronics,2831,3,4,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Female,0,1,28,20,Electronics,929,4,4,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
-1,Male,0,0,24,8,UsedCar,2580,4,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,0,49,9,NewCar,983,3,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,Female,1,1,68,18,HomeAppliances,1893,1,4,2,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,63,14,Business,1655,4,4,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1
-1,Male,0,1,36,45,Furniture,11760,4,4,3,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
-1,Male,0,1,75,8,Electronics,2576,4,4,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
1,Male,1,0,52,36,Furniture,1424,4,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Male,0,1,60,15,Repairs,918,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,27,60,Retraining,2775,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,29,13,Furniture,2278,4,4,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1
1,Male,0,1,44,30,UsedCar,3031,2,2,2,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1
1,Female,0,0,24,40,Education,836,4,1,4,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1
1,Female,1,0,23,5,Other,959,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1,Female,0,1,31,15,Furniture,2327,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,45,24,Electronics,1532,1,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1,Male,0,1,37,11,Electronics,3017,4,4,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1
1,Male,0,1,28,18,Business,5234,2,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-1,Male,0,1,35,12,Electronics,1388,4,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,65,10,Education,3650,1,4,2,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0
1,Female,0,1,49,60,Electronics,1245,1,2,3,2,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1
1,Male,0,1,41,13,Electronics,2073,3,2,2,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1
1,Male,0,1,22,24,Repairs,5848,2,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1,Female,0,1,60,30,Electronics,2899,4,3,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
-1,Male,0,0,59,10,Electronics,7721,4,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,1,1,41,6,Electronics,3062,1,3,3,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0
1,Male,1,0,28,18,Repairs,2764,3,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,22,60,HomeAppliances,3229,3,3,2,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,Male,0,1,56,9,Business,763,4,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
1,Female,0,1,24,60,Business,1236,4,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
-1,Male,0,0,35,12,Electronics,4605,2,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,Female,0,0,41,21,Furniture,1808,4,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1,Male,0,1,52,12,HomeAppliances,7166,2,1,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
-1,Male,0,1,66,18,NewCar,8858,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,25,10,UsedCar,2012,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,0,36,30,Electronics,1872,2,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
1,Male,0,1,74,10,Electronics,2122,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,51,27,Electronics,2278,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,Male,0,0,53,48,Electronics,2684,1,4,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0
1,Male,1,1,68,26,Repairs,5965,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,65,16,Business,2133,4,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,1,0,68,11,UsedCar,362,4,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1,Male,0,0,74,5,Retraining,926,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-1,Male,0,1,75,21,UsedCar,2390,2,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,24,12,NewCar,2301,1,4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
-1,Male,0,0,20,9,Furniture,7057,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,35,12,HomeAppliances,609,4,4,4,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1
-1,Male,0,0,66,45,Business,1168,4,2,4,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
-1,Male,0,0,20,22,Furniture,6872,3,4,1,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
-1,Male,0,1,41,28,Furniture,9436,4,1,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
-1,Male,0,1,56,21,Education,1316,2,1,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,Male,0,1,48,12,Retraining,1123,4,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,1,1,33,28,Business,1559,4,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Male,0,1,37,4,Repairs,1585,4,4,2,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1
-1,Male,1,0,36,30,NewCar,639,4,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,75,11,NewCar,3386,4,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
1,Male,0,0,53,54,Furniture,1582,4,3,3,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1
1,Female,0,1,22,12,Furniture,2337,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Female,0,1,47,15,Retraining,2570,4,4,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1
1,Male,0,1,75,9,UsedCar,3488,4,2,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0
-1,Female,0,1,40,28,Furniture,2051,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,0,50,21,NewCar,11590,4,4,2,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
1,Male,0,1,55,36,UsedCar,4057,4,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
-1,Male,0,1,47,21,Furniture,8947,4,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1
1,Male,1,0,37,40,HomeAppliances,1168,1,4,2,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1
1,Male,0,1,65,60,UsedCar,3249,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,1,0,28,24,Business,1360,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,Male,0,1,64,42,NewCar,2764,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
1,Male,0,1,60,21,Business,1007,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
-1,Male,0,1,52,20,NewCar,1721,4,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,1,1,48,26,Furniture,1297,4,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1,Female,1,1,59,10,NewCar,1995,4,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1
-1,Female,0,1,70,18,Electronics,3643,3,4,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1,Male,1,0,47,22,Repairs,5493,1,4,2,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1
1,Male,0,0,25,42,Business,884,3,4,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1,Male,0,1,32,14,Furniture,3077,4,1,2,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
-1,Male,1,1,53,9,HomeAppliances,3763,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,1,23,27,HomeAppliances,4272,4,2,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,0,53,4,Repairs,5003,4,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1
-1,Male,0,1,26,20,UsedCar,2051,2,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
-1,Female,1,0,33,9,Electronics,8335,4,3,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1
1,Male,1,1,29,6,UsedCar,1860,4,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,1,26,27,Electronics,1053,3,2,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Female,0,1,28,18,Electronics,6681,4,3,1,2,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1
1,Female,0,0,64,54,Education,2978,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,68,10,Furniture,1042,1,2,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
1,Female,0,1,22,5,Furniture,3244,4,3,3,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1
1,Male,1,0,23,11,Electronics,1553,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,68,45,NewCar,3868,3,2,4,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Female,0,0,39,12,Business,894,4,2,3,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
1,Female,1,0,51,30,HomeAppliances,4281,1,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,48,6,Furniture,250,1,4,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
1,Male,1,0,46,60,Retraining,3757,2,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1
1,Female,0,0,60,60,UsedCar,685,4,4,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1,Male,0,0,25,14,Education,5771,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,Female,0,1,35,8,Electronics,2221,2,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1,Male,0,1,23,8,Furniture,2012,1,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,1,75,7,Retraining,3357,2,1,3,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0
1,Male,0,0,30,10,Retraining,2149,3,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,48,6,NewCar,672,2,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
1,Female,0,0,37,7,Other,2679,4,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,40,60,Business,12204,4,2,2,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
1,Male,0,0,51,8,NewCar,1881,3,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,37,9,Repairs,1534,4,2,2,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1,Male,0,1,20,10,Electronics,1289,4,4,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1,Male,0,1,62,7,Furniture,1204,4,2,4,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,30,11,Furniture,1569,2,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,25,36,Furniture,760,3,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,Female,0,1,32,21,Retraining,6403,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,1,1,68,60,NewCar,1977,4,3,3,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1
1,Male,0,0,48,15,Business,3190,3,4,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,Male,1,1,52,22,NewCar,950,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
-1,Male,0,1,32,22,Furniture,1258,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,Male,1,0,60,54,Furniture,1858,2,2,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1,Male,0,1,26,54,Electronics,6416,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1,Female,0,0,21,30,NewCar,1603,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,1,68,27,Electronics,1568,4,4,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1
1,Male,0,1,65,48,Business,2991,1,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1,Male,0,1,35,12,NewCar,3780,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,49,24,NewCar,950,4,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,Male,0,0,21,11,HomeAppliances,2862,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1,Female,0,1,22,48,NewCar,5842,2,4,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
-1,Male,0,1,37,45,Furniture,2247,1,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,1,42,6,Furniture,6948,4,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,42,15,NewCar,1445,2,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1
1,Male,1,0,43,22,Furniture,2622,3,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
-1,Male,0,0,70,4,NewCar,1382,4,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,32,40,Other,1082,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,1,1,21,36,Furniture,2359,3,4,4,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
1,Male,1,1,68,15,Business,4151,2,4,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,45,54,NewCar,2779,4,4,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
1,Female,0,0,58,24,NewCar,3565,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,53,6,UsedCar,1169,4,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,53,6,HomeAppliances,3835,3,2,2,2,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1
1,Male,0,0,31,8,Retraining,6078,2,2,2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1
1,Male,0,0,32,10,Repairs,3249,4,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,Male,1,0,33,24,Furniture,1569,4,2,1,2,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
1,Female,0,1,34,9,Business,2978,1,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
-1,Female,1,1,31,18,Repairs,1264,4,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,Male,0,0,61,11,Repairs,1295,1,4,2,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1
1,Male,0,1,33,11,Education,3777,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
